geoid,county_name,acs_population,acs_median_hh_income,svi_overall_pctile,svi_ses_pctile,svi_household_comp_pctile,svi_minority_lang_pctile,svi_housing_transport_pctile,svi_overall_score,svi_ses_score,svi_household_comp_score,svi_minority_lang_score,svi_housing_transport_score,svi_poverty_150pct_pct,svi_unemployed_pct,svi_housing_cost_burden_pct,svi_no_hs_diploma_pct,svi_uninsured_pct,svi_age_65plus_pct,svi_age_under17_pct,svi_disability_pct,svi_single_parent_hh_pct,svi_limited_english_pct,svi_minority_pct,svi_multiunit_housing_pct,svi_mobile_homes_pct,svi_crowding_pct,svi_no_vehicle_pct,svi_group_quarters_pct,svi_flag_theme1,svi_flag_theme2,svi_flag_theme3,svi_flag_theme4,svi_flag_total,nri_composite_score,nri_composite_value,nri_composite_rating,nri_social_vuln_score,nri_social_vuln_rating,nri_resilience_score,nri_resilience_rating,nri_coastal_flood_eal_total_usd,nri_coastal_flood_eal_score,nri_coastal_flood_risk_score,nri_coastal_flood_risk_value,nri_coastal_flood_risk_rating,nri_inland_flood_eal_total_usd,nri_inland_flood_eal_score,nri_inland_flood_risk_score,nri_inland_flood_risk_value,nri_inland_flood_risk_rating,nri_hurricane_eal_total_usd,nri_hurricane_eal_score,nri_hurricane_risk_score,nri_hurricane_risk_value,nri_hurricane_risk_rating,nfhl_in_floodplain,INTPTLAT,INTPTLON,county,ST,STATE,ST_ABBR,STCNTY,LOCATION,State Name,State Name Abbreviation,nri_all_hazards_eal_total_usd,eal_score,eal_rating,nri_flood_eal_total_usd,nri_top3_hazards_eal_total_usd,nri_top3_eal_per_capita_usd,approx_tract_income_pool_usd,nri_top3_eal_as_share_of_income_pool,priority_tract_flag,nri_top3_eal_per_capita_usd_capped,nri_top3_eal_per_capita_log,eal_per_capita_risk_tier,flood_hurricane_share_of_total_eal,flood_hurricane_dominance,nri_all_hazards_eal_per_capita_usd
12086001102,Miami-Dade,5839,90000,0.6998,0.8899,0.1201,0.847,0.575,8.9658,3.8904,1.8082,0.847,2.4202,36.6,7.0,30.8,21.6,20.8,10.7,17.3,7.4,3.9,6.0,84.2,0.0,0.0,6.2,5.8,24.7,0.0,0.0,0.0,1.0,1.0,66.1446255930934,2087120.64074866,Relatively Moderate,60.20197832,Relatively High,33.6358251392015,Relatively Low,753.221892833,77.5578433453619,77.7595762688727,933.127611746299,Relatively Low,583951.777870274,51.1097540925852,55.8702864685527,723427.628755749,Relatively Moderate,881124.947078505,93.6418667146874,94.6309574019401,1091580.08462155,Relatively High,True,+25.8749807,-080.2014217,086,12.0,Florida,FL,12086.0,Census Tract 11.02; Miami-Dade County; Florida,Florida,FL,1684726.65453924,61.691758461141,Relatively Moderate,584704.999763107,1465829.946841612,251.04126508676347,525510000,0.0027893473898529275,False,251.04126508676347,5.5295928244500985,High,0.8700698970317564,Very high dominance,288.5299973521562
12086001103,Miami-Dade,4517,56625,0.7576,0.8998,0.0923,0.8705,0.7584,9.4127,3.9408,1.718,0.8705,2.8834,35.0,8.5,35.7,15.7,19.5,12.2,22.3,4.0,0.0,9.8,87.5,6.0,1.5,11.2,3.0,0.2,0.0,0.0,0.0,1.0,1.0,43.8193428703935,1351609.86398414,Relatively Low,98.36877332,Very High,33.6358251392015,Relatively Low,3.69293,69.8843133092762,70.1640866027794,6.62977458219289,Very Low,322975.518060548,23.3060102872443,44.1737124374205,579825.471998765,Relatively Low,294449.776463219,85.5162000803424,89.9100238999016,528614.309972901,Relatively High,True,+25.8637333,-080.2030847,086,12.0,Florida,FL,12086.0,Census Tract 11.03; Miami-Dade County; Florida,Florida,FL,752876.369041192,20.6320313784438,Relatively Low,322979.210990548,617428.9874537671,136.69005699662765,255775125,0.002413952441441548,False,136.69005699662765,4.925005195405122,Low,0.8200934613475507,Very high dominance,166.6761941645322
12086001104,Miami-Dade,4935,151708,0.214,0.0643,0.3609,0.6699,0.3653,5.7736,0.8966,2.2853,0.6699,1.9218,2.9,5.1,18.2,1.5,3.2,14.6,25.2,4.4,4.6,4.7,58.8,4.0,0.9,1.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,47.8862687738575,1462921.03389607,Relatively Low,9.209856068,Very Low,33.6358251392015,Relatively Low,2044.340878,80.5136913606453,79.4441259180386,1676.45994002827,Relatively Low,833087.715284353,69.1194776522536,52.8141462428502,683172.848634832,Relatively Moderate,779666.711120786,92.8772284633819,91.2835653029664,639365.001127561,Relatively High,True,+25.8620671,-080.1921439,086,12.0,Florida,FL,12086.0,Census Tract 11.04; Miami-Dade County; Florida,Florida,FL,1783943.17661378,64.6922047114639,Relatively Moderate,835132.056162353,1614798.767283139,327.2135293380221,748678980,0.0021568640370845447,False,327.2135293380221,5.793664400652245,High,0.905185091348198,Very high dominance,361.48797905041135
12099007614,Palm Beach,4539,89120,0.3874,0.1505,0.7264,0.3012,0.5828,6.8901,1.3046,2.844,0.3012,2.4403,11.6,6.4,21.3,2.0,1.8,39.9,15.1,15.2,4.0,4.0,24.4,17.1,0.0,1.5,6.3,0.7,0.0,0.0,0.0,0.0,0.0,63.2038338506178,1966318.45983054,Relatively Moderate,37.53005982,Relatively Low,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,923441.240968565,73.706461234939,70.3173867028171,966997.742505426,Relatively Moderate,836851.858744589,93.3066448726295,93.3473920989737,876324.147455999,Relatively High,True,+26.3374941,-080.1442419,099,12.0,Florida,FL,12099.0,Census Tract 76.14; Palm Beach County; Florida,Florida,FL,1877749.53225924,67.2863282993165,Relatively Moderate,923441.240968565,1760293.0997131541,387.8151794917722,404515680,0.004351606592142866,False,387.8151794917722,5.963104113726875,Very High,0.9374482962033991,Very high dominance,413.6923402201454
12099007615,Palm Beach,3708,63350,0.5099,0.5416,0.6249,0.478,0.3671,7.6976,2.606,2.6881,0.478,1.9255,16.9,7.6,46.7,2.2,10.1,21.4,20.3,8.8,6.0,6.4,38.6,51.0,0.0,2.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.29843149846,991789.86141752,Relatively Low,9.209856068,Very Low,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,545640.235209547,47.5045212203772,32.1620111067509,456008.580544042,Relatively Low,547311.742393557,90.4641852862545,88.8274989455926,457405.511285516,Relatively Moderate,True,+26.3385234,-080.1279281,099,12.0,Florida,FL,12099.0,Census Tract 76.15; Palm Beach County; Florida,Florida,FL,1186733.04922611,42.0414777931747,Relatively Low,545640.235209547,1092951.977603104,294.75511801593956,234901800,0.004652803757157689,False,294.75511801593956,5.68953180791904,High,0.920975427722214,Very high dominance,320.0466691548301
12099007616,Palm Beach,3167,84688,0.3742,0.1207,0.6702,0.1762,0.6882,6.8047,1.1749,2.7562,0.1762,2.6974,9.7,1.4,34.0,2.5,4.5,50.2,15.1,24.1,1.1,1.9,16.5,40.9,0.0,0.0,18.4,5.6,0.0,2.0,0.0,2.0,4.0,78.5868027065273,2766127.29886457,Relatively Moderate,99.50127347,Very High,21.9748844923587,Relatively Low,1302.491,79.0463808108682,80.6099325634095,2420.09044459294,Relatively Low,751904.555358164,64.1402635225591,84.4101173700546,1397074.55150799,Relatively High,640440.583548006,91.5806679502985,95.0527203711514,1189969.17182081,Relatively High,True,+26.3298433,-080.1366433,099,12.0,Florida,FL,12099.0,Census Tract 76.16; Palm Beach County; Florida,Florida,FL,1488727.79514297,54.7842731991451,Relatively Moderate,753207.046358164,1393647.62990617,440.05293018824443,268206896,0.005196166283159886,False,440.05293018824443,6.089164891347245,Very High,0.9361332773210774,Very high dominance,470.07508529932744
12099007705,Palm Beach,4284,101984,0.2034,0.2286,0.345,0.4681,0.1781,5.7112,1.5771,2.2623,0.4681,1.4037,11.3,4.4,23.8,1.8,10.3,19.7,21.9,10.0,2.8,2.3,37.8,0.6,0.0,2.2,1.1,0.1,0.0,0.0,0.0,0.0,0.0,47.892214571962,1462997.12591404,Relatively Low,20.08766215,Relatively Low,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,716282.405604842,61.6729689738591,49.823409796297,644112.4528378,Relatively Moderate,812774.331953992,93.1390339516006,92.2353437368199,730882.2113485,Relatively High,True,+26.6707192,-080.2362627,099,12.0,Florida,FL,12099.0,Census Tract 77.05; Palm Beach County; Florida,Florida,FL,1626919.4860708,59.829250534326,Relatively Moderate,716282.405604842,1529056.737558834,356.92267450019466,436899456,0.003499790893671504,False,356.92267450019466,5.880316970054634,High,0.9398478232329026,Very high dominance,379.76645333118586
12099007716,Palm Beach,4677,97867,0.3122,0.259,0.575,0.4242,0.2939,6.4497,1.6878,2.6024,0.4242,1.7353,12.4,1.9,24.6,9.1,9.0,13.8,26.6,9.3,6.2,4.2,33.9,0.4,0.0,0.7,4.4,0.6,0.0,0.0,0.0,0.0,0.0,47.1418548511767,1441010.389932,Relatively Low,19.54569685,Very Low,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,591418.6346,51.7568170608545,39.3136170668189,528542.613614418,Relatively Low,894801.292074147,93.7291352107603,92.8426824124842,799671.477883507,Relatively High,False,+26.3809962,-080.1951963,099,12.0,Florida,FL,12099.0,Census Tract 77.16; Palm Beach County; Florida,Florida,FL,1612434.59903826,59.3137139770298,Relatively Moderate,591418.6346,1486219.9266741471,317.7720604392019,457723959,0.003246978659192597,False,317.7720604392019,5.764476303298814,High,0.9217241601988733,Very high dominance,344.75830640116743
12011040701,Broward,2738,104388,0.1014,0.0493,0.0899,0.197,0.4548,4.8315,0.7913,1.7089,0.197,2.1343,6.1,2.1,16.9,1.7,8.1,21.1,11.8,6.6,5.1,1.0,17.8,7.7,2.3,2.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0,46.6459752892631,1427047.36389798,Relatively Low,9.209856068,Very Low,34.8134107333254,Relatively Low,15469.8312,88.723201018892,87.1679362219128,12656.1923479507,Relatively Low,1169911.2717119,82.8205369095991,69.8250746197662,957128.871892374,Relatively Moderate,486652.049358456,89.6025820393124,87.7505974975397,398140.2165012,Relatively Moderate,True,+26.1488583,-080.1247907,011,12.0,Florida,FL,12011.0,Census Tract 407.01; Broward County; Florida,Florida,FL,1744298.85600477,63.5566150738662,Relatively Moderate,1185381.1029118998,1672033.1522703557,610.676826979677,285814344,0.005850067315971923,False,610.676826979677,6.416204082548559,Extreme,0.9585703427565531,Very high dominance,637.0704368169357
12011010103,Broward,3416,79574,0.6292,0.4663,0.5972,0.2722,0.8548,8.4714,2.3674,2.6352,0.2722,3.1966,14.2,10.5,28.7,5.7,8.1,45.3,5.8,19.3,0.6,7.0,22.6,44.4,1.4,5.5,4.6,0.1,1.0,1.0,0.0,0.0,2.0,64.6569869073526,2021713.00807264,Relatively Moderate,35.82775573,Relatively Low,34.8134107333254,Relatively Low,103943.0385,95.3380386329866,94.8890162994512,106615.527317747,Relatively Moderate,1008153.70767995,77.3586678253517,73.2867182761942,1034074.43839194,Relatively Moderate,757113.062750009,92.7123879707997,92.6416420638268,776579.26484655,Relatively High,True,+26.3117373,-080.0863071,011,12.0,Florida,FL,12011.0,Census Tract 101.03; Broward County; Florida,Florida,FL,1971035.53601301,69.6596754116072,Relatively Moderate,1112096.74617995,1869209.8089299588,547.1925670169669,271824784,0.006876524581106478,False,547.1925670169669,6.306626624887611,Extreme,0.9483389694287181,Very high dominance,577.0010351326141
12011020325,Broward,3887,77690,0.6868,0.6436,0.5767,0.7319,0.6418,8.8736,2.9471,2.6047,0.7319,2.5899,17.1,5.3,36.3,6.9,19.2,9.8,32.5,11.9,7.5,1.7,67.3,36.1,0.0,5.1,3.2,0.3,0.0,1.0,0.0,0.0,1.0,21.8615104705505,852805.942430606,Relatively Low,47.46135166,Relatively Moderate,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,327383.030674472,23.8015830143035,22.8401888385478,366839.767493082,Relatively Low,330880.587759389,86.4872352509316,87.1755939828483,370758.855862389,Relatively Moderate,True,+26.2781989,-080.2707845,011,12.0,Florida,FL,12011.0,Census Tract 203.25; Broward County; Florida,Florida,FL,761079.410550536,21.0489231275102,Relatively Low,327383.030674472,658263.6184338611,169.35004333261153,301981030,0.002179817780056784,False,169.35004333261153,5.137855398480947,Low,0.8649079311680473,Very high dominance,195.80123759982916
12011110338,Broward,3407,64967,0.587,0.5509,0.7321,0.7748,0.3688,8.1949,2.6356,2.8541,0.7748,1.9304,15.6,8.4,41.6,7.4,6.1,12.9,14.5,16.8,10.4,9.3,73.6,31.6,0.0,0.7,11.1,0.0,0.0,0.0,0.0,0.0,0.0,16.3473773084561,729169.629025242,Very Low,9.209856068,Very Low,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,314555.846229619,22.2584963712803,11.9118119225144,257344.714534084,Very Low,447527.719768682,88.9487609258772,87.0814002530578,366131.784452324,Relatively Moderate,True,+26.0112577,-080.2879504,011,12.0,Florida,FL,12011.0,Census Tract 1103.38; Broward County; Florida,Florida,FL,891273.675926202,27.8424971228598,Relatively Low,314555.846229619,762083.565998301,223.68170413803963,221342569,0.003443004973879656,False,223.68170413803963,5.414684752369488,Moderate,0.8550500105440139,Very high dominance,261.6007267174059
12011050206,Broward,4817,73500,0.8059,0.5722,0.7671,0.6872,0.9209,9.7604,2.7021,2.917,0.6872,3.4541,18.3,22.8,39.1,2.5,9.2,31.7,19.3,19.4,1.0,4.2,61.0,72.2,0.0,3.3,21.3,4.5,1.0,0.0,0.0,3.0,4.0,78.1230304543779,2734401.56334457,Relatively Moderate,72.82888112,Relatively High,34.8134107333254,Relatively Low,10546.144,87.12852897474,87.7440139787588,14458.6675911895,Relatively Low,937321.012911887,74.320642600465,81.6346188148835,1285058.59126615,Relatively High,911517.155877216,93.8288706348437,95.3212427948826,1249681.73775127,Relatively High,True,+26.2145143,-080.1757843,011,12.0,Florida,FL,12011.0,Census Tract 502.06; Broward County; Florida,Florida,FL,1994470.96068723,70.1740376259483,Relatively Moderate,947867.156911887,1859384.312789103,386.0046320924025,354049500,0.00525176370193745,False,386.0046320924025,5.958436662189166,Very High,0.9322694335686991,Very high dominance,414.0483621937368
12011010503,Broward,23706,217909,0.0529,0.0462,0.2207,0.5488,0.0505,4.1688,0.7721,2.0355,0.5488,0.8124,6.2,4.4,9.5,0.8,5.1,9.3,35.6,2.8,5.5,1.5,45.3,0.8,0.0,0.9,1.3,0.0,0.0,1.0,0.0,0.0,1.0,99.0498614629042,10623386.2249433,Very High,9.209856068,Very Low,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,6125784.41801634,99.8449867299246,99.4613106917342,5011632.31027978,Very High,5500492.21624509,99.8642490061088,99.513566708843,4500067.68640137,Very High,True,+26.3298105,-080.2600636,011,12.0,Florida,FL,12011.0,Census Tract 105.03; Broward County; Florida,Florida,FL,12985105.4056466,99.6347793409587,Very High,6125784.41801634,11626276.63426143,490.4360345170602,870783458,0.013351512970818779,False,490.4360345170602,6.1973317877140905,Very High,0.8953548139243998,Very high dominance,547.7560704313929
